# spec/standards-claims.tsv — the register of every claim this repository makes
# about an EXTERNAL standard.
#
# Tab-separated, one row per ASSERTION; lines beginning with "#" are comments;
# the first non-comment line is the header row; every row carries exactly
# eleven fields and an empty cell is written `-`, never left blank. The gate is
# tools/standards-check.js (gate:standards), and it refuses to pass on a file
# that parses to nothing.
#
# WHY IT EXISTS. decisions/registry.md enumerated this list for the
# first time and the number changed under the enumeration: three known false
# claims about external standards became THIRTEEN, over about fifty sites, and
# one of the thirteen was written by the commit that fixed another. The failure
# was never care about any one document — it was that nobody held the list.
# Twenty-five gates ran on every change and not one had an external-standard
# claim in its denominator. This file is the denominator.
#
# VERDICTS ARE PER ASSERTION, NOT PER SENTENCE. "ISO/IEC 19505 is paywalled and
# is the older 2.4.1 text" is TWO claims; the second is true, the first was
# false, and a checker whose unit is the sentence returns VERIFIED on the pair.
# That happened during the audit, to an assistant holding the free PDF open.
#
# COLUMNS
#   id          `S<nnn>`, stable. Never reused; a withdrawn claim keeps its row.
#   standard    the standard's name token, as the harvest normalises it —
#               `ISO 5807`, `ISO/IEC 19505`, `UML`, `RFC 791`, `ITU-T Z.120`.
#   edition     the edition or part the claim is about, or `-`.
#   clause      the clause, table or annex the claim cites, or `-`. A clause
#               NUMBER is as much a claim as a quote: nine of them did not
#               resolve in the audit, and each one sends a reader to the wrong
#               page.
#   claim_kind  one of four — see below. This column is the mechanism.
#   claim       the assertion in one sentence, in the register's own words.
#   quote       the evidence, whose FORM is set by claim_kind (below).
#   sites       space-separated repo-relative locations, `file` or `file:line`.
#               A translation twin is never listed: this repository is
#               English only and carries none.
#   status      verified · corrected · weak · secondary · unverified · unread ·
#               open. There is no null.
#   verifier    who or what checked it, by name. `verified` must never mean
#               "someone said so".
#   checked     ISO date the row's verdict was recorded.
#
# claim_kind — THE FOUR THINGS THIS PROJECT ASSERTS ABOUT A STANDARD
#   wording       the standard SAYS X. `quote` is a verbatim span long enough to
#                 grep (16 chars), or a single backticked literal — a metaclass
#                 name, a keyword, a production — which is exact by construction
#                 and cannot be padded without falsifying it.
#   absence       the standard does NOT contain X. `quote` is the string whose
#                 absence is claimed, so a held source text can refute it.
#   structure     clause N is where X is, or is titled T. `quote` may be the
#                 clause title or `-`.
#   availability  the document can (or cannot) be OBTAINED. `quote` holds a
#                 RETRIEVAL RECORD — where it was fetched from and when — not a
#                 sentence from the text.
#
#   THE availability KIND IS WHY THIS REGISTER EXISTS RATHER THAN A QUOTATION
#   RULE. "ISO/IEC 19505 is paywalled, so a citation of it cannot be checked by
#   a reader of this repository" is not a claim about what the document says.
#   No quotation rule reaches it; it shipped for four releases, in seven live
#   places plus an eighth that had inspected it and filed it as "not testable
#   from the tree"; and it was false — OMG publishes the normative text free,
#   and only ISO's storefront resale is priced. An availability row must show
#   its retrieval record, and a row that says `NOT RETRIEVED` may not also say
#   `verified`. That single rule is the whole of the difference.
#
# status
#   verified    matched against the standard's own text by the named verifier.
#   corrected   the claim shipped FALSE and the row records the CORRECTED form,
#               with the correction's evidence. The false form is not deleted —
#               decisions/registry.md keeps it, because a deleted
#               error is an error that can be made again.
#   weak        partially verified: a related artefact was read (a schema, a PAR
#               filing) but not the ratified prose.
#   secondary   the tree prints a quote the project cannot check against the
#               source, because the source is not held. Every such site is
#               expected to carry its own PENDING VERIFICATION caveat.
#   unverified  the source is (or could be) held and this claim was not checked.
#   unread      the source text is not held at all: the claim stands on nothing
#               this repository can reach. `quote` MUST be `-` — you may not
#               print a verbatim quote from a text you have not read. This is
#               an honest register state, not an omission, and it is the largest
#               one: more than half of this project's external-standard claims
#               are here, and until this file existed the tree said so nowhere.
#   open        known false or known unresolved, still in the tree on purpose,
#               because the fix belongs to another owner. Counted and printed by
#               the gate on every run so it cannot go quiet.
#
# QUOTE-VERSUS-SOURCE IS CONDITIONAL. The standards themselves are not
# redistributable and a session-local path is not a citation, so the fetched
# texts live outside the repository: $FIGDOWN_STANDARDS_TEXT, or the gitignored
# standards-text/ at the repo root, one file per standard named by the slug of
# the `standard` column (`ISO 5807` -> iso-5807.txt). With the texts absent the
# gate prints SKIPPED and the exact count of rows it did not check. The presence
# of a row is always checkable; the match only sometimes.
id	standard	edition	clause	claim_kind	claim	quote	sites	status	verifier	checked
S080	IEEE 1685	2022	commonStructures.xsd	wording	IP-XACT defines `index` and `indices`, 0-based, with C indexing semantics — the single source for the `index` spelling	`index`	spec/vocabulary-sources.tsv:264 spec/core.md:2440 spec/genres/bitfield.md:680 spec/syntax-style.md:1337	weak	decisions/registry.md — VERIFIED against the Accellera-published schemas, cited by file and version because the IEEE prose is priced	2026-08-16
S081	IEEE 1685	2022	-	wording	IEEE 1685 spells the authored-documentation field `description`, which is why `note=` became `description=`	`description`	spec/vocabulary-sources.tsv:193 spec/migrations.md spec/migrations.md:62 decisions/registry.md editor/figdown.html:488 conformance/ERROR-COVERAGE.md:309	verified	decisions/registry.md (IEEE, Accellera, ASN.1 and the rest)	2026-08-16
S082	IEEE 1685	2022	-	availability	the IEEE prose is priced and only the Accellera-published schemas were read, which is why the citation is by file and version rather than by clause	Accellera-published IP-XACT 2022 schemas read; IEEE prose NOT RETRIEVED (priced); recorded 2026-08-16	spec/vocabulary-sources.tsv:264 spec/migrations.md	weak	decisions/registry.md — UNVERIFIABLE AS STATED; the claim is honestly labelled in the tree	2026-08-16
S083	IEEE 1685	2022	-	absence	`conditional` has zero attestation as a wire-format field marker in IP-XACT	conditional	editor/figdown.html:675 decisions/registry.md	unverified	decisions/registry.md — only the RFC 2784 half of this zero-hit sweep was re-verified	2026-08-16
S090	IEEE 802.1AX	-	-	wording	802.1AX defines a Link Aggregation Group and its own noun is `aggregation`, not `bundle` — a deliberate RULE 4.1 exception	`Link Aggregation Group`	spec/vocabulary-sources.tsv:302 spec/experimental.md:328 spec/syntax-style.md:620 conformance/ERROR-COVERAGE.md:166	weak	decisions/registry.md — only the PAR filing is held; the term is confirmed, the aggregation-vs-bundle contrast is not	2026-08-16
S100	Accellera SystemRDL	2.0	Table 26	wording	the `numbering=lsb0|msb0` value set is SystemRDL 2.0's own, verbatim	`lsb0`	spec/vocabulary-sources.tsv:191 decisions/registry.md spec/genres/bitfield.md spec/migrations.md	verified	decisions/registry.md (IEEE, Accellera, ASN.1 and the rest)	2026-08-16
S101	Accellera SystemRDL	2.0	-	wording	SystemRDL spells the documentation field `desc`, which RULE 4.2 bars as an abbreviation, so IEEE 1685's `description` is taken instead	`desc`	spec/vocabulary-sources.tsv:193 spec/genres/bitfield.md:253 spec/migrations.md decisions/registry.md	verified	decisions/registry.md (IEEE, Accellera, ASN.1 and the rest)	2026-08-16
S102	Accellera SystemRDL	2.0	-	absence	`conditional` has zero attestation as a wire-format field marker in SystemRDL	conditional	editor/figdown.html:675 decisions/registry.md	unverified	decisions/registry.md — only the RFC 2784 half of this zero-hit sweep was re-verified	2026-08-16
S110	ITU-T X.680	-	51.8.10	wording	SHIPPED FALSE, CORRECTED: the tree printed the PresenceConstraint production in backticks, as verbatim, one alternative short, at ten sites. §51.8.10 has a fourth alternative	PresenceConstraint ::= PRESENT | ABSENT | OPTIONAL | empty	spec/vocabulary-sources.tsv:286 spec/genres/bitfield.md:417 decisions/registry.md	corrected	decisions/registry.md (FALSE #4)	2026-08-16
S111	ITU-T X.680	-	-	wording	X.680 writes a size constraint as `SIZE(1..4)`	`SIZE(1..4)`	spec/vocabulary-sources.tsv:333 decisions/registry.md	verified	decisions/registry.md — the X.680 half of that row is checkable and holds	2026-08-16
S112	ITU-T X.680	-	-	absence	`conditional` has zero attestation as a wire-format field marker in ASN.1 X.680	conditional	editor/figdown.html:675 decisions/registry.md	unverified	decisions/registry.md — only the RFC 2784 half of this zero-hit sweep was re-verified	2026-08-16
S120	RFC 2360	BCP 22	3.1	wording	RFC 2360 §3.1 is where the packet-diagram word `word` comes from	a sequence of long words in network byte order, with each word horizontal on the page	spec/vocabulary-sources.tsv:189 decisions/registry.md editor/figdown.html:588 spec/genres/bitfield.md:60 spec/migrations.md	verified	decisions/registry.md (IETF RFCs)	2026-08-16
S121	RFC 791	-	3.1	wording	RFC 791 §3.1 measures the header in 32 bit words, in the IHL definition	`32 bit words`	spec/vocabulary-sources.tsv:214 decisions/registry.md spec/genres/bitfield.md:61 spec/migrations.md editor/figdown.html:588	verified	decisions/registry.md (IETF RFCs)	2026-08-16
S122	RFC 791	-	Figure 4	structure	RFC 791 draws Padding beside Options on one shared row	-	examples/index.md:124	verified	decisions/registry.md (IETF RFCs)	2026-08-16
S123	RFC 791	-	-	absence	`lsb0`, `msb0` and `numbering` appear zero times in RFC 791	numbering	spec/vocabulary-sources.tsv:191	verified	decisions/registry.md (IETF RFCs)	2026-08-16
S124	RFC 1700	-	-	absence	`lsb0`, `msb0` and `numbering` appear zero times in RFC 1700	numbering	spec/vocabulary-sources.tsv:216	verified	decisions/registry.md (IETF RFCs)	2026-08-16
S125	RFC 8174	-	-	absence	`lsb0`, `msb0` and `numbering` appear zero times in RFC 8174	numbering	spec/vocabulary-sources.tsv:216	verified	decisions/registry.md (IETF RFCs)	2026-08-16
S126	RFC 2784	-	-	wording	the wire-format sense of an optional field is spelled "present only if"	`present only if`	spec/vocabulary-sources.tsv:263 spec/core.md:3097 spec/genres/bitfield.md:413 decisions/registry.md	verified	decisions/registry.md (IETF RFCs)	2026-08-16
S127	RFC 2784	-	-	absence	`conditional` has zero hits in RFC 2784, which is why `PRESENCE-FLAG-SPELLING` retired it	conditional	spec/vocabulary-sources.tsv:261 editor/figdown.html:675 decisions/registry.md	verified	decisions/registry.md (IETF RFCs)	2026-08-16
S128	RFC 2119	-	5	wording	RFC 2119 §5 defines OPTIONAL as truly optional to implement, which is the sense `field.optional` carries	mean that an item is truly optional	spec/vocabulary-sources.tsv:262 spec/genres/bitfield.md:244 decisions/registry.md	verified	decisions/registry.md (IETF RFCs)	2026-08-16
S129	RFC 8200	-	3	structure	RFC 8200 §3 draws a multi-row field with `+   +` at its internal boundaries — the IETF's own convention for a field drawn as one box	-	examples/index.md:136 editor/figdown.html:5545 spec/genres/bitfield.md:914 spec/migrations.md decisions/registry.md	verified	decisions/registry.md (IETF RFCs)	2026-08-16
S130	RFC 8754	-	2	structure	RFC 8754 §2 draws Segment List[0], a literal ellipsis row carrying no vertical bar, then Segment List[n] — the elision convention `…` transcribes	-	examples/index.md:150 editor/figdown.html:5477 spec/genres/bitfield.md:604 spec/migrations.md decisions/registry.md	verified	decisions/registry.md (IETF RFCs)	2026-08-16
S131	RFC 8754	-	2	structure	SHIPPED FALSE, CORRECTED: RFC 8754 §2 was credited with RFC 8200 §3's `+   +` convention. Its Segment List rows have nothing between them — no plus, no rule. Two different drawings were cited as one convention	-	decisions/registry.md	corrected	decisions/registry.md (clause-number citations)	2026-08-16
S132	RFC 2892	-	4.5, 4.6	structure	RFC 2892 §4.5/§4.6 draw the L — a 48-bit MAC starting mid-row	-	decisions/registry.md editor/figdown.html:5590 spec/migrations.md	unread	decisions/registry.md (UNVERIFIABLE — text not held)	2026-08-16
S133	RFC 8345	-	4.1, 6.1, 6.2	wording	`network` and `link` are RFC 8345's own words, as the YANG `list network` and `list link`	`list network`	tools/capability-coverage.js:302 decisions/registry.md decisions/registry.md:66 spec/core.md:28 spec/experimental.md:91 spec/genres/experimental/topology.md:553	verified	decisions/registry.md (IETF RFCs)	2026-08-16
S134	RFC 4456	-	-	wording	`cluster` is BGP route reflection's own term, which is why it is not free to be borrowed	-	spec/vocabulary-sources.tsv:311 spec/genres/experimental/topology.md:158	unread	decisions/registry.md (UNVERIFIABLE — text not held)	2026-08-16
S135	RFC 7926	-	-	wording	`domain` is RFC 7926's own term, which is why it is not free to be borrowed	-	spec/vocabulary-sources.tsv:311 spec/genres/experimental/topology.md:158	unread	decisions/registry.md (UNVERIFIABLE — text not held)	2026-08-16
S136	RFC 2309	-	-	wording	in the QoS domain a threshold is a queue depth with a numeric value — RFC 2309's `minth`/`maxth` — which is the collision `SCENE-KEYWORD-MEMBERSHIP` turned on	-	spec/vocabulary-sources.tsv:302 editor/figdown.html:1156 decisions/registry.md guide/expressing.md:137 spec/experimental.md:403 spec/genres/experimental/topology.md:260 conformance/ERROR-COVERAGE.md:167	unread	decisions/registry.md (UNVERIFIABLE — texts not held)	2026-08-16
S137	RFC 7567	-	-	wording	RFC 7567 carries the same AQM threshold vocabulary forward, and is cited beside RFC 2309 wherever that collision is recorded	-	spec/vocabulary-sources.tsv:302 editor/figdown.html:1156 decisions/registry.md guide/expressing.md:137 spec/experimental.md:403 spec/genres/experimental/topology.md:260 conformance/ERROR-COVERAGE.md:167	unread	decisions/registry.md (UNVERIFIABLE — texts not held)	2026-08-16
S138	RFC 826	-	-	wording	RFC 826 never draws ARP's addresses, and RFC 903 defers to it — the ground for the engine's ARP prose	-	editor/figdown.html decisions/registry.md	unread	decisions/registry.md (UNVERIFIABLE — texts not held)	2026-08-16
S139	RFC 826	-	-	availability	RFC 826's Packet Reception algorithm is a public source, taken as the subject of a proposal figure	NOT RETRIEVED by this register; asserted at the site; recorded 2026-08-16	decisions/registry.md:190 decisions/registry.md:47	unread	decisions/registry.md	2026-08-16
S140	RFC 9293	-	3.3.2, Figure 5	structure	RFC 9293 §3.3.2 and Figure 5 are the TCP connection state machine the showcase transcribes, and they are public and free	-	decisions/registry.md:235	unverified	decisions/registry.md — figure subject matter, registered because the site also asserts obtainability	2026-08-16
S141	RFC 9293	-	-	availability	the comprehension protocol asserts each agent fetched the public source itself	NOT RETRIEVED by this register; asserted by decisions/registry.md; recorded 2026-08-16	decisions/registry.md:46	unread	decisions/registry.md	2026-08-16
S142	RFC 7761	-	-	availability	the comprehension protocol asserts each agent fetched the public source itself	NOT RETRIEVED by this register; asserted by decisions/registry.md; recorded 2026-08-16	decisions/registry.md:47	unread	decisions/registry.md	2026-08-16
S143	IEEE 802.3	-	-	availability	the comprehension protocol asserts each agent fetched the public 802.3/802.1Q material itself	NOT RETRIEVED by this register; asserted by decisions/registry.md; recorded 2026-08-16	decisions/registry.md:47	unread	decisions/registry.md	2026-08-16
S144	RFC 3629	-	4	wording	the `UTF8-*` productions in core.md are RFC 3629 §4's, copied verbatim	`UTF8-octets`	spec/core.md:3622	unverified	no verifier has opened RFC 3629 for this project; the text is free and unfetched	2026-08-16
S145	RFC 2131	-	4.4, 4.4.5, Figure 3	structure	DHCP state diagram is §4.4 and its T1/T2 renewal timers §4.4.5; Figure 3 draws the four-message acquisition exchange, and the column order it draws (a server that is not selected, the client, the selected server) is the order the sequence showcase keeps	-	spec/genres/experimental/statechart.md:31 decisions/registry.md decisions/registry.md decisions/registry.md	unread	decisions/registry.md — figure subject matter; the clause numbers are unchecked	2026-08-16
S146	RFC 7252	-	Figure 5	wording	CoAP Figure 5 is reproduced verbatim as a counter-example in the sequence draft	-	decisions/registry.md	unread	decisions/registry.md (owned by the sequence draft's revision)	2026-08-16
S147	RFC 8446	-	2	structure	RFC 8446 §2 Figure 1 is the TLS 1.3 handshake the sequence proof of concept transcribes	-	decisions/registry.md:155 spec/genres/experimental/sequence.md	unread	decisions/registry.md — figure subject matter; the clause number is unchecked	2026-08-16
S148	RFC 6838	-	5.6	structure	§5.6 is the media-type registration template the distribution note fills in, and RFC 6838 expects a publicly available specification	-	decisions/registry.md:5 decisions/registry.md:18	unread	decisions/registry.md (UNVERIFIABLE — text not held)	2026-08-16
S150	W3C	-	-	availability	W3C Recommendations are free, and none has been fetched. This is the largest single block of unverified external-standard claims in the tree and no document flagged it before this register	NOT RETRIEVED; no W3C text is held; recorded 2026-08-16	spec/vocabulary-sources.tsv decisions/registry.md decisions/registry.md spec/core.md	unread	decisions/registry.md	2026-08-16
S151	W3C	-	-	wording	about twenty-four rows of the vocabulary ledger attribute spellings and grammars to CSS, SVG and HTML — `at`, `offset`, `class`, `fill`, `stroke`, `style`, `in`, `z-index`, `gap`, `width`, `height`, `color`, `table`, `cell`, `break`, `wrap`, `page`, `set` and others	-	spec/vocabulary-sources.tsv	unread	decisions/registry.md (UNVERIFIABLE — no W3C text is held)	2026-08-16
S160	ISO/IEC 8652	-	-	wording	Ada writes a range as `1 .. 10`, one of the two prior spellings behind the range syntax	-	spec/vocabulary-sources.tsv:249 editor/figdown.html:2458 tools/migrate-figdown.js:1528 spec/core.md spec/migrations.md spec/migrations.md spec/syntax-style.md decisions/registry.md	unread	decisions/registry.md (UNVERIFIABLE — text not held)	2026-08-16
S161	ISO 7185	-	-	wording	Pascal writes a subrange as `array[1..10]`, the other prior spelling behind the range syntax	-	tools/migrate-figdown.js:1528 editor/figdown.html spec/migrations.md spec/migrations.md spec/syntax-style.md decisions/registry.md spec/vocabulary-sources.tsv	unread	decisions/registry.md (UNVERIFIABLE — text not held)	2026-08-16
S162	ISO 1989	-	-	wording	COBOL defines a subscript as a positive integer, 1-based	-	spec/vocabulary-sources.tsv:264 spec/genres/bitfield.md decisions/registry.md	unread	decisions/registry.md (UNVERIFIABLE — text not held)	2026-08-16
S163	ISO/IEC 9899	-	6.7.2.1	structure	§6.7.2.1 is where C defines the bit-field member, which is the source of the child keyword `field`	-	spec/vocabulary-sources.tsv:330 spec/genres/bitfield.md:30 decisions/registry.md	unread	decisions/registry.md (UNVERIFIABLE — text not held)	2026-08-16
S164	ISO 9945	-	-	wording	POSIX / ISO 9945 spells a filesystem pathname `path`, which is the collision the `path` withdrawal turns on	-	spec/vocabulary-sources.tsv:307 spec/core.md:2266 spec/migrations.md decisions/registry.md	unread	decisions/registry.md (UNVERIFIABLE — text not held)	2026-08-16
S165	ECMA-262	-	-	wording	a number is bound to an ECMAScript double, maximum safe integer 9007199254740991, and number formatting follows JSON.stringify rules	-	spec/migrations.md spec/core.md editor/figdown.html	unread	decisions/registry.md (UNVERIFIABLE against ECMA-262, which is not held; arithmetically 2^53-1 and uncontroversial)	2026-08-16
S166	ANSI X3.5	1970	-	wording	ANSI X3.5-1970 spells the terminator symbol `Terminal`	-	spec/vocabulary-sources.tsv:298 spec/syntax-style.md:1637	unread	decisions/registry.md (UNVERIFIABLE — text not held)	2026-08-16
S167	ANSI X3.5	1970	-	availability	the ANSI text is not held, so the `terminator` spelling rests on draw.io, Visio and secondary sourcing — a verification debt the ledger records in its own column	NOT RETRIEVED; recorded 2026-08-16	spec/syntax-style.md:1638 spec/vocabulary-sources.tsv:156	unread	decisions/registry.md	2026-08-16
S168	Unicode UAX #11	-	-	wording	the engine's text metrics rest on UAX #11 East Asian Width and a wcwidth/POSIX reading of it	-	editor/figdown.html decisions/registry.md spec/migrations.md	unread	decisions/registry.md (UNVERIFIABLE — texts not held)	2026-08-16
S169	ISO/IEC 29500	-	-	wording	OOXML spells cell shading `<w:shd>` and highlight `<w:highlight>`	-	spec/vocabulary-sources.tsv:268 decisions/registry.md	unread	decisions/registry.md (UNVERIFIABLE — text not held)	2026-08-16
S170	ISO/IEC 26300	-	-	wording	ODF spells the same property `fo:background-color`	-	spec/vocabulary-sources.tsv:268 decisions/registry.md	unread	decisions/registry.md (UNVERIFIABLE — text not held)	2026-08-16
S173	UML	2.5.1	17.3.3.1	wording	UML 2.5.1 §17.3.3.1 makes a sequence figure's vertical axis NON-PROPORTIONAL — non-zero time has already passed between every adjacent pair of events — which is the ground `SEQUENCE-TIME-GAP` refuses `gap` on	does not represent any literal measurement of time, only that non-zero time has passed	editor/figdown.html decisions/registry.md spec/genres/experimental/sequence.md	verified	decisions/registry.md (fetched OMG UML 2.5.1 §17.3.3.1, quoted verbatim there)	2026-08-16
S174	UML	2.5.1	17.7.3.2	structure	UML clause 17 has NO lifeline-grouping construct: §17.7.3.2 Part Decompositions decomposes ONE lifeline into a sub-interaction and is interpreted as an InteractionUse, which is why `SEQUENCE-PARTICIPANT-GROUPING` refuses `group` for want of anything to borrow	Part Decompositions	editor/figdown.html decisions/registry.md spec/genres/experimental/sequence.md	verified	decisions/registry.md (fetched OMG UML 2.5.1, verified in the fetched text)	2026-08-16
S175	UML	2.5.1	17.4.3.1	wording	a Message ordinarily carries BOTH a sending and a receiving event occurrence — §17.4.3.1 defines the lost case as the one where the receiving occurrence is absent — which is why `--` is a line error under `sequence`	A lost Message is a Message where the sending event occurrence is known, but there is no receiving event occurrence.	editor/figdown.html decisions/registry.md spec/genres/experimental/sequence.md	verified	decisions/registry.md (fetched OMG UML 2.5.1 §17.4.3.1, quoted verbatim there)	2026-08-16
S176	UML	2.5.1	17.12.13	structure	StateInvariant (§17.12.25) and CombinedFragment (§17.12.3) are both InteractionFragment (§17.12.13), so an InteractionOperand contains both — the ground on which `SEQUENCE-CONTAINMENT-SCOPE` extends `in=` to `state` and `fragment`	-	editor/figdown.html decisions/registry.md spec/genres/experimental/sequence.md spec/vocabulary-sources.tsv	unverified	decisions/registry.md asserts it as the ruling's ground; NOT re-checked against the fetched text when the engine adopted it	2026-08-16
S177	UML	2.5.1	17.6	structure	an InteractionOperand denotes the ORDERED RUN of the occurrences it contains, which is the model reason a fragment's members must be contiguous in declaration order	-	editor/figdown.html decisions/registry.md spec/genres/experimental/sequence.md	unverified	decisions/registry.md cites §17.6 for this; NOT re-checked against the fetched text when the engine adopted it	2026-08-16
S178	ITU-T Z.120	02/2011	4.3	wording	Z.120 §4.3 — not UML §17.4.3.1 — is the standard whose model a future `lost=` re-proposal must be grounded on: a KNOWN recipient that does not consume. The engine's refusal diagnostic says so	the case where a message is sent but not consumed, is indicated by the keyword lost	editor/figdown.html decisions/registry.md spec/core.md spec/migrations.md spec/genres/experimental/sequence.md spec/vocabulary-sources.tsv	verified	decisions/registry.md (fetched ITU-T Z.120 (02/2011) §4.3, quoted verbatim there)	2026-08-16
S179	UML	2.5.1	17.1.3	wording	UML 2.5.1 §17.1.3 states that an interaction specification imposes a PARTIAL ordering on its events, which is the sentence the `sequence` genre declares its divergence from: FigDown asserts a TOTAL order (`SEQUENCE-ORDER-MODEL`)	imposes a partial ordering on the set of events being contained	spec/genres/experimental/sequence.md decisions/registry.md	verified	decisions/registry.md (fetched OMG UML 2.5.1 §17.1.3, quoted verbatim there, spacing as printed); NOT re-fetched when the genre document carried the sentence	2026-08-17
S180	ISO/IEC 19505	-2:2012	14	absence	ISO/IEC 19505-2:2012 has NO counterpart to UML 2.5.1 §17.1.3 — that narrative subclause is new in UML 2.5 — so the divergence sentence in the sequence genre document cites 2.5.1 with NO ISO number beside it. The ISO edition states the same model in two clauses instead of one paragraph (§14.3.17 and §14.3.10)	imposes a partial ordering	spec/genres/experimental/sequence.md decisions/registry.md	verified	decisions/registry.md (fetched ISO/IEC 19505-2:2012 searched for each sentence of §17.1.3 — "along each instance", "imposes a partial ordering", "transitive, antisymmetric" — each returning zero occurrences)	2026-08-17
S181	ISO/IEC 19505	-2:2012	14.3.17, 14.3.10	wording	the ISO edition carries the ordering model in two halves: the per-lifeline half at §14.3.17 (Lifeline, Semantics) and the cross-lifeline half at §14.3.10 (GeneralOrdering)	The order of OccurrenceSpecifications along a Lifeline is significant	spec/genres/experimental/sequence.md decisions/registry.md	verified	decisions/registry.md (fetched ISO/IEC 19505-2:2012, both passages quoted verbatim there)	2026-08-17
S182	ISO/IEC 19505	-2:2012	Foreword	wording	the ISO edition and the OMG text are the same document: the ISO Foreword says so in terms, which is what lets the sequence genre cite UML 2.5.1 as the working text while recording the ISO clause beside it	the text of this International Standard is identical with that for the OMG specification for UML, v2.4.1, Part 2	spec/genres/experimental/sequence.md decisions/registry.md	verified	decisions/registry.md (fetched ISO/IEC 19505-2:2012, quoted verbatim there from the fetched document)	2026-08-17
S183	UML	2.5.1	17.5.3.4, 17.12.10	wording	GeneralOrdering is UML's OWN escape from a partial order, and the sequence genre names it while deliberately leaving it unspelled, so that a later landing is a decision rather than a rediscovery (draft §31.4)	A GeneralOrdering restricts the set of possible sequences	spec/genres/experimental/sequence.md decisions/registry.md	verified	decisions/registry.md (fetched OMG UML 2.5.1 §17.5.3.4 and §17.12.10, all three quotations verified verbatim there)	2026-08-17
S184	UML	2.5.1	17.2.4.5	wording	the keyword `state` under genre `sequence` is taken from clause 17's OWN NOTATION PROSE, not from §14 via a cross-reference and not from the metaclass name — a partial borrow, declared (draft §33.6)	The state symbol represents the equivalent of a constraint that checks the state of the object represented by the Lifeline	spec/genres/experimental/sequence.md spec/vocabulary-sources.tsv decisions/registry.md	verified	decisions/registry.md (fetched OMG UML 2.5.1 §17.2.4.5, quoted verbatim there)	2026-08-17
S185	UML	2.5.1	17.12.13, 17.12.25.1	wording	the `fragment` borrow is LARGER than a head-noun reduction: in UML `fragment` alone already names the abstract InteractionFragment, of which CombinedFragment is one subclass and StateInvariant another — so a FigDown `state` line IS a fragment in the source's sense while not being a `fragment` in FigDown's (draft §33.5)	InteractionFragment is an abstract notion of the most general interaction unit	spec/genres/experimental/sequence.md spec/vocabulary-sources.tsv decisions/registry.md	verified	decisions/registry.md (fetched OMG UML 2.5.1 §17.12.13 and §17.12.25.1, both quoted verbatim there)	2026-08-17
S186	UML	2.5.1	17.12.14, 17.6.4.1	wording	BOTH candidate standards say *operand*, which is why `branch` was reversed to `operand` (`FRAGMENT-OPERAND-SPELLING`): UML defines InteractionOperand and its notation, and ITU-T Z.120 §7.2 writes `<operand area>`	An InteractionOperand represents one operand of the expression given by the enclosing CombinedFragment	spec/genres/experimental/sequence.md spec/vocabulary-sources.tsv decisions/registry.md	verified	decisions/registry.md (fetched OMG UML 2.5.1 §17.12.14 and §17.6.4.1, both quoted verbatim there)	2026-08-17
S187	UML	2.5.1	17.12.3.5	wording	UML gives `interactionOperator` a default of `seq` in the attribute signature itself, and FigDown makes `type=` MANDATORY instead — a DECLARED divergence, and the reason the genre document prints the signature. The sentence "Default value is seq." belongs to the ISO/2.4.1 text (§14.3.3), never to 2.5.1	interactionOperator : InteractionOperatorKind [1..1] = seq	spec/genres/experimental/sequence.md spec/vocabulary-sources.tsv decisions/registry.md	verified	decisions/registry.md (fetched OMG UML 2.5.1 §17.12.3.5, quoted verbatim there; the misattributed sentence located in the ISO text at §14.3.3)	2026-08-17
S188	UML	2.5.1	17.3.3.1, 17.3.4.1, 17.4.4.1	structure	`lifeline` and `message` are taken from the clauses that define and draw them — Lifeline semantics §17.3.3.1 and notation §17.3.4.1, Message notation §17.4.4.1 — and the engine's wrong-word diagnostics cite exactly those numbers	-	spec/genres/experimental/sequence.md spec/vocabulary-sources.tsv editor/figdown.html decisions/registry.md	verified	decisions/registry.md and decisions/registry.md (fetched OMG UML 2.5.1; the clause numbers were re-checked against the fetched text before Part IV was written)	2026-08-17
S189	RFC 8345	-	-	availability	RFC 8345 is freely retrievable and HAS NOW BEEN RETRIEVED. The identity-model proposal cited its node/link/termination-point triple and a link's source/dest TP references as the ground for candidate (c) and marked the citation PROVISIONAL for want of a first-hand reading; the topology-domain standards survey supplied one, and the banner is discharged	rfc-editor.org/rfc/rfc8345.txt, the complete Standards Track text; fetched 2026-08-20 for decisions/registry.md	decisions/registry.md:299 decisions/registry.md	verified	decisions/registry.md (the model, quoted clause by clause); the PROVISIONAL banner at decisions/registry.md was rewritten in the same release	2026-08-20
S190	IEEE 802.1AB	-	-	availability	The identity-model proposal cites LLDP's chassis-plus-port pair as how a device answers link identity on the wire. The topology survey tried to obtain the IEEE text and could not, so the claim STAYS UNREAD at both sites: what is attested is the model SHAPE, from RFC 2922 and the OpenConfig LLDP module, never the IEEE wording	NOT RETRIEVED; two IEEE hosting endpoints returned 404 and 418; attempted 2026-08-20	decisions/registry.md:299 decisions/registry.md	unread	decisions/registry.md, which registers the same standard unread and names the two secondary texts it uses instead	2026-08-20
